"EP_PlotID","exploratory","plant_genus","plant_species","inflorescences_qcm","survey","date","LUI","Year"
"HEG5","HAI","Ranunculus","",10,1,2008-06-06,0.283705820344295,"2008"
"HEG6","HAI","","",0,3,2008-08-25,0.180049124445406,"2008"
"HEG6","HAI","Anthriscus","Anthriscus sylvestris",180,1,2008-06-06,0.180049124445406,"2008"
"HEG6","HAI","Crepis","Crepis biennis",1,1,2008-06-06,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium pratense",2,1,2008-06-06,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium repens",4,1,2008-06-06,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium repens",54,1,2008-06-06,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium repens",14,1,2008-06-06,0.180049124445406,"2008"
"HEG6","HAI","Cerastium","Cerastium holosteoides",7,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Cerastium","Cerastium holosteoides",1,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Cirsium","Cirsium arvense",6,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Crepis","Crepis biennis",2,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Crepis","Crepis biennis",34,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Crepis","Crepis biennis",30,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Lotus","Lotus corniculatus",30,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Lotus","Lotus corniculatus",27,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium campestre",5,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium pratense",80,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium repens",200,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium repens",220,2,2008-07-14,0.180049124445406,"2008"
"HEG6","HAI","Cerastium","Cerastium holosteoides",1,3,2008-08-25,0.180049124445406,"2008"
"HEG6","HAI","Lotus","Lotus corniculatus",6,3,2008-08-25,0.180049124445406,"2008"
"HEG6","HAI","Odontites","Odontites vulgaris",35,3,2008-08-25,0.180049124445406,"2008"
"HEG6","HAI","Trifolium","Trifolium repens",12,3,2008-08-25,0.180049124445406,"2008"
"HEG7","HAI","","",0,3,2008-08-24,0.0596871322171346,"2008"
"HEG7","HAI","Anthriscus","Anthriscus sylvestris",88,1,2008-06-05,0.0596871322171346,"2008"
"HEG7","HAI","Anthriscus","Anthriscus sylvestris",93,1,2008-06-05,0.0596871322171346,"2008"
"HEG7","HAI","Anthriscus","Anthriscus sylvestris",24,1,2008-06-05,0.0596871322171346,"2008"
"HEG7","HAI","Ranunculus","Ranunculus repens",5,1,2008-06-05,0.0596871322171346,"2008"
"HEG7","HAI","Veronica","Veronica chamaedrys",3,1,2008-06-05,0.0596871322171346,"2008"
"HEG7","HAI","Cirsium","Cirsium arvense",18,2,2008-08-02,0.0596871322171346,"2008"
"HEG7","HAI","Convolvulus","Convolvulus arvensis",9,2,2008-08-02,0.0596871322171346,"2008"
"HEG7","HAI","Convolvulus","Convolvulus arvensis",6,2,2008-08-02,0.0596871322171346,"2008"
"HEG7","HAI","Convolvulus","Convolvulus arvensis",30,2,2008-08-02,0.0596871322171346,"2008"
"HEG7","HAI","Achillea","Achillea millefolium",22,3,2008-08-24,0.0596871322171346,"2008"
"HEG7","HAI","Cirsium","Cirsium vulgare",63,3,2008-08-24,0.0596871322171346,"2008"
"HEG7","HAI","Convolvulus","Convolvulus arvensis",11,3,2008-08-24,0.0596871322171346,"2008"
"HEG8","HAI","","",0,2,2008-08-01,0.0376788363751951,"2008"
"HEG8","HAI","","",0,3,2008-08-24,0.0376788363751951,"2008"
"HEG8","HAI","","",0,3,2008-08-24,0.0376788363751951,"2008"
"HEG8","HAI","","",0,3,2008-08-24,0.0376788363751951,"2008"
"HEG8","HAI","Trifolium","Trifolium repens",16,1,2008-06-03,0.0376788363751951,"2008"
"HEG8","HAI","Trifolium","Trifolium repens",20,1,2008-06-03,0.0376788363751951,"2008"
"HEG8","HAI","Trifolium","Trifolium repens",26,1,2008-06-03,0.0376788363751951,"2008"
"HEG8","HAI","Arctium","Arctium tomentosum",15,2,2008-08-01,0.0376788363751951,"2008"
"HEG8","HAI","Trifolium","Trifolium pratense",2,2,2008-08-01,0.0376788363751951,"2008"
"HEG8","HAI","Trifolium","Trifolium pratense",2,2,2008-08-01,0.0376788363751951,"2008"
"HEG8","HAI","Pimpinella","",17,2,2008-08-01,0.0376788363751951,"2008"
"HEG8","HAI","Ranunculus","",7,1,2008-06-03,0.0376788363751951,"2008"
"HEG8","HAI","Ranunculus","",35,1,2008-06-03,0.0376788363751951,"2008"
"HEG9","HAI","Cerastium","Cerastium holosteoides",13,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",114,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",120,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",6,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",5,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",8,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",7,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Medicago","Medicago lupulina",7,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Medicago","Medicago lupulina",5,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Medicago","Medicago lupulina",1,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Ranunculus","Ranunculus acris",100,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Ranunculus","Ranunculus acris",88,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Ranunculus","Ranunculus acris",90,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Rhinanthus","Rhinanthus minor",160,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Rhinanthus","Rhinanthus minor",270,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Rhinanthus","Rhinanthus minor",120,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Thymus","Thymus pulegioides",57,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Veronica","Veronica chamaedrys",6,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Veronica","Veronica chamaedrys",10,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Veronica","Veronica chamaedrys",14,1,2008-05-29,0.016247918325972,"2008"
"HEG9","HAI","Achillea","Achillea millefolium",33,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Agrimonia","Agrimonia eupatoria",20,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Agrimonia","Agrimonia eupatoria",10,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Agrimonia","Agrimonia eupatoria",13,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Centaurea","Centaurea jacea",24,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Centaurea","Centaurea jacea",560,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Cichorium","Cichorium intybus",16,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Cirsium","Cirsium acaule",9,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Cirsium","Cirsium acaule",24,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Euphrasia","Euphrasia officinalis",35,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Euphrasia","Euphrasia officinalis",24,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",84,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",50,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",33,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",80,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",100,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",150,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Ononis","Ononis spinosa",170,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Ononis","Ononis spinosa",740,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Ononis","Ononis spinosa",580,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Pimpinella","Pimpinella saxifraga",45,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Pimpinella","Pimpinella saxifraga",100,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Pimpinella","Pimpinella saxifraga",63,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Senecio","Senecio jacobaea",10,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Senecio","Senecio jacobaea",10,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Trifolium","Trifolium pratense",6,2,2008-08-03,0.016247918325972,"2008"
"HEG9","HAI","Achillea","Achillea millefolium",25,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Achillea","Achillea millefolium",3,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Agrimonia","Agrimonia eupatoria",5,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Centaurea","Centaurea jacea",12,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Centaurea","Centaurea jacea",96,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Cirsium","Cirsium acaule",12,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Euphrasia","Euphrasia officinalis",10,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Euphrasia","Euphrasia officinalis",43,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",10,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",40,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Leontodon","Leontodon hispidus",4,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",90,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",180,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Lotus","Lotus corniculatus",75,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Ononis","Ononis spinosa",36,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Ononis","Ononis spinosa",220,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Ononis","Ononis spinosa",46,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Pimpinella","Pimpinella saxifraga",4,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Pimpinella","Pimpinella saxifraga",125,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Pimpinella","Pimpinella saxifraga",29,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Plantago","Plantago lanceolata",10,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Plantago","Plantago media",132,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Scabiosa","Scabiosa columbaria",12,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Senecio","Senecio jacobaea",6,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Senecio","Senecio jacobaea",100,3,2008-08-31,0.016247918325972,"2008"
"HEG9","HAI","Crataegus","",50,1,2008-05-29,0.016247918325972,"2008"
"SEG1","SCH","","",0,1,2008-06-12,0.255196304849884,"2008"
"SEG1","SCH","","",0,2,2008-07-25,0.255196304849884,"2008"
"SEG1","SCH","","",0,2,2008-07-25,0.255196304849884,"2008"
"SEG1","SCH","","",0,2,2008-07-25,0.255196304849884,"2008"
"SEG1","SCH","","",0,3,2008-08-22,0.255196304849884,"2008"
"SEG1","SCH","","",0,3,2008-08-22,0.255196304849884,"2008"
"SEG1","SCH","Ranunculus","Ranunculus repens",193,1,2008-06-12,0.255196304849884,"2008"
"SEG1","SCH","Ranunculus","Ranunculus repens",61,1,2008-06-12,0.255196304849884,"2008"
"SEG1","SCH","Cirsium","Cirsium oleraceum",15,3,2008-08-22,0.255196304849884,"2008"
"SEG10","SCH","Cerastium","Cerastium holosteoides",8,1,2008-06-20,0.194690885193292,"2008"
"SEG10","SCH","Cerastium","Cerastium holosteoides",1,1,2008-06-20,0.194690885193292,"2008"
"SEG10","SCH","Cerastium","Cerastium holosteoides",3,1,2008-06-20,0.194690885193292,"2008"
"SEG10","SCH","Ranunculus","Ranunculus repens",4,1,2008-06-20,0.194690885193292,"2008"
"SEG10","SCH","Symphytum","Symphytum officinale",15,1,2008-06-20,0.194690885193292,"2008"
"SEG10","SCH","Symphytum","Symphytum officinale",8,1,2008-06-20,0.194690885193292,"2008"
"SEG10","SCH","Cerastium","Cerastium holosteoides",1,2,2008-07-27,0.194690885193292,"2008"
"SEG10","SCH","Cirsium","Cirsium arvense",3,2,2008-07-27,0.194690885193292,"2008"
"SEG10","SCH","Cirsium","Cirsium arvense",12,2,2008-07-27,0.194690885193292,"2008"
"SEG10","SCH","Cirsium","Cirsium arvense",12,2,2008-07-27,0.194690885193292,"2008"
"SEG10","SCH","Pastinaca","Pastinaca sativa",5,2,2008-07-27,0.194690885193292,"2008"
"SEG10","SCH","Symphytum","Symphytum officinale",8,2,2008-07-27,0.194690885193292,"2008"
"SEG10","SCH","Cerastium","Cerastium holosteoides",1,3,2008-09-03,0.194690885193292,"2008"
"SEG10","SCH","Cerastium","Cerastium holosteoides",1,3,2008-09-03,0.194690885193292,"2008"
"SEG10","SCH","Cerastium","Cerastium holosteoides",1,3,2008-09-03,0.194690885193292,"2008"
"SEG10","SCH","Cirsium","Cirsium oleraceum",12,3,2008-09-03,0.194690885193292,"2008"
"SEG10","SCH","Cirsium","Cirsium oleraceum",42,3,2008-09-03,0.194690885193292,"2008"
"SEG10","SCH","Potentilla","Potentilla anserina",5,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Cerastium","Cerastium holosteoides",2,1,2008-06-20,0.194690885193292,"2008"
"SEG11","SCH","Cerastium","Cerastium holosteoides",2,1,2008-06-20,0.194690885193292,"2008"
"SEG11","SCH","Ranunculus","Ranunculus repens",2,1,2008-06-20,0.194690885193292,"2008"
"SEG11","SCH","Symphytum","Symphytum officinale",60,1,2008-06-20,0.194690885193292,"2008"
"SEG11","SCH","Symphytum","Symphytum officinale",15,1,2008-06-20,0.194690885193292,"2008"
"SEG11","SCH","Symphytum","Symphytum officinale",75,1,2008-06-20,0.194690885193292,"2008"
"SEG11","SCH","Cerastium","Cerastium holosteoides",1,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Cerastium","Cerastium holosteoides",1,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Cirsium","Cirsium oleraceum",9,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Cirsium","Cirsium oleraceum",27,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Cirsium","Cirsium oleraceum",63,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Epilobium","Epilobium parviflorum",7,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Potentilla","Potentilla anserina",4,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Symphytum","Symphytum officinale",18,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Symphytum","Symphytum officinale",58,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Symphytum","Symphytum officinale",48,2,2008-07-27,0.194690885193292,"2008"
"SEG11","SCH","Cirsium","Cirsium oleraceum",6,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Cirsium","Cirsium oleraceum",171,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Cirsium","Cirsium oleraceum",165,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Myosoton","Myosoton aquaticum",2,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Myosoton","Myosoton aquaticum",4,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Myosoton","Myosoton aquaticum",1,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Persicaria","Persicaria amphibia",21,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Symphytum","Symphytum officinale",3,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Symphytum","Symphytum officinale",14,3,2008-09-03,0.194690885193292,"2008"
"SEG11","SCH","Lamium","",8,3,2008-09-03,0.194690885193292,"2008"
"SEG12","SCH","","",0,1,2008-06-12,0.255196304849884,"2008"
"SEG12","SCH","","",0,2,2008-07-25,0.255196304849884,"2008"
"SEG12","SCH","","",0,3,2008-08-22,0.255196304849884,"2008"
"SEG12","SCH","","",0,3,2008-08-22,0.255196304849884,"2008"
"SEG12","SCH","Ranunculus","Ranunculus repens",80,1,2008-06-12,0.255196304849884,"2008"
"SEG12","SCH","Ranunculus","Ranunculus repens",40,1,2008-06-12,0.255196304849884,"2008"
"SEG12","SCH","Cirsium","Cirsium oleraceum",21,2,2008-07-25,0.255196304849884,"2008"
"SEG12","SCH","Trifolium","Trifolium repens",2,2,2008-07-25,0.255196304849884,"2008"
"SEG12","SCH","Cirsium","Cirsium oleraceum",48,3,2008-08-22,0.255196304849884,"2008"
"SEG14","SCH","","",0,2,2008-07-25,0.105265785068116,"2008"
"SEG14","SCH","","",0,2,2008-07-25,0.105265785068116,"2008"
"SEG14","SCH","Cerastium","Cerastium holosteoides",7,1,2008-06-14,0.105265785068116,"2008"
"SEG14","SCH","Cerastium","Cerastium holosteoides",15,1,2008-06-14,0.105265785068116,"2008"
"SEG14","SCH","Ranunculus","Ranunculus repens",25,1,2008-06-14,0.105265785068116,"2008"
"SEG14","SCH","Ranunculus","Ranunculus repens",20,1,2008-06-14,0.105265785068116,"2008"
"SEG14","SCH","Ranunculus","Ranunculus repens",25,1,2008-06-14,0.105265785068116,"2008"
"SEG14","SCH","Cerastium","Cerastium holosteoides",1,2,2008-07-25,0.105265785068116,"2008"
"SEG14","SCH","Cirsium","Cirsium oleraceum",9,2,2008-07-25,0.105265785068116,"2008"
"SEG14","SCH","Potentilla","Potentilla anserina",1,2,2008-07-25,0.105265785068116,"2008"
"SEG14","SCH","Cerastium","Cerastium holosteoides",1,3,2008-08-22,0.105265785068116,"2008"
"SEG14","SCH","Cerastium","Cerastium holosteoides",5,3,2008-08-22,0.105265785068116,"2008"
"SEG14","SCH","Cirsium","Cirsium oleraceum",9,3,2008-08-22,0.105265785068116,"2008"
"SEG14","SCH","Heracleum","Heracleum sphondylium",3,3,2008-08-22,0.105265785068116,"2008"
"SEG2","SCH","","",0,1,2008-06-14,0.260557570829498,"2008"
"SEG2","SCH","","",0,2,2008-07-25,0.260557570829498,"2008"
"SEG2","SCH","Cerastium","Cerastium holosteoides",1,1,2008-06-14,0.260557570829498,"2008"
"SEG2","SCH","Cerastium","Cerastium holosteoides",10,1,2008-06-14,0.260557570829498,"2008"
"SEG2","SCH","Ranunculus","Ranunculus repens",200,1,2008-06-14,0.260557570829498,"2008"
"SEG2","SCH","Ranunculus","Ranunculus repens",135,1,2008-06-14,0.260557570829498,"2008"
"SEG2","SCH","Cerastium","Cerastium holosteoides",2,2,2008-07-25,0.260557570829498,"2008"
"SEG2","SCH","Cerastium","Cerastium holosteoides",2,2,2008-07-25,0.260557570829498,"2008"
"SEG2","SCH","Cirsium","Cirsium oleraceum",9,2,2008-07-25,0.260557570829498,"2008"
"SEG2","SCH","Heracleum","Heracleum sphondylium",46,2,2008-07-25,0.260557570829498,"2008"
"SEG2","SCH","Achillea","Achillea millefolium",17,3,2008-08-22,0.260557570829498,"2008"
"SEG2","SCH","Cerastium","Cerastium holosteoides",1,3,2008-08-22,0.260557570829498,"2008"
"SEG2","SCH","Cerastium","Cerastium holosteoides",1,3,2008-08-22,0.260557570829498,"2008"
"SEG2","SCH","Cirsium","Cirsium oleraceum",30,3,2008-08-22,0.260557570829498,"2008"
"SEG2","SCH","Potentilla","Potentilla anserina",2,3,2008-08-22,0.260557570829498,"2008"
"SEG2","SCH","Potentilla","Potentilla anserina",1,3,2008-08-22,0.260557570829498,"2008"
"SEG2","SCH","Potentilla","",4,2,2008-07-25,0.260557570829498,"2008"
"SEG2","SCH","Potentilla","",3,2,2008-07-25,0.260557570829498,"2008"
"SEG23","SCH","","",0,1,2008-06-16,0.262432640492687,"2008"
"SEG23","SCH","","",0,1,2008-06-16,0.262432640492687,"2008"
"SEG23","SCH","","",0,1,2008-06-16,0.262432640492687,"2008"
"SEG23","SCH","","",0,2,2008-07-27,0.262432640492687,"2008"
"SEG23","SCH","","",0,2,2008-07-27,0.262432640492687,"2008"
"SEG23","SCH","Polygonum","Polygonum aviculare agg.",1333,2,2008-07-27,0.262432640492687,"2008"
"SEG23","SCH","Arabidopsis","",6,3,2008-09-03,0.262432640492687,"2008"
"SEG23","SCH","Polygonum","Polygonum aviculare agg.",217,3,2008-09-03,0.262432640492687,"2008"
"SEG23","SCH","Polygonum","Polygonum aviculare agg.",422,3,2008-09-03,0.262432640492687,"2008"
"SEG23","SCH","Polygonum","Polygonum aviculare agg.",8,3,2008-09-03,0.262432640492687,"2008"
"SEG23","SCH","Galium","",2,2,2008-07-27,0.262432640492687,"2008"
"SEG24","SCH","","",0,1,2008-06-15,0.0833333333333333,"2008"
"SEG24","SCH","Arabidopsis","",1,2,2008-07-25,0.0833333333333333,"2008"
"SEG24","SCH","Cardaminopsis","Cardaminopsis arenosa",5,1,2008-06-15,0.0833333333333333,"2008"
"SEG24","SCH","Cardaminopsis","Cardaminopsis arenosa",8,1,2008-06-15,0.0833333333333333,"2008"
"SEG24","SCH","Cerastium","Cerastium holosteoides",13,1,2008-06-15,0.0833333333333333,"2008"
"SEG24","SCH","Cerastium","Cerastium holosteoides",14,1,2008-06-15,0.0833333333333333,"2008"
"SEG24","SCH","Ranunculus","Ranunculus repens",34,1,2008-06-15,0.0833333333333333,"2008"
"SEG24","SCH","Ranunculus","Ranunculus repens",24,1,2008-06-15,0.0833333333333333,"2008"
"SEG24","SCH","Arabidopsis","",1,2,2008-07-25,0.0833333333333333,"2008"
"SEG24","SCH","Arabidopsis","",1,2,2008-07-25,0.0833333333333333,"2008"
"SEG24","SCH","Epilobium","Epilobium parviflorum",4,2,2008-07-25,0.0833333333333333,"2008"
"SEG24","SCH","Cardaminopsis","Cardaminopsis arenosa",11,3,2008-08-22,0.0833333333333333,"2008"
"SEG24","SCH","Cardaminopsis","Cardaminopsis arenosa",24,3,2008-08-22,0.0833333333333333,"2008"
"SEG24","SCH","Cerastium","Cerastium holosteoides",1,3,2008-08-22,0.0833333333333333,"2008"
"SEG24","SCH","Cerastium","Cerastium holosteoides",2,3,2008-08-22,0.0833333333333333,"2008"
"SEG24","SCH","Cerastium","Cerastium holosteoides",1,3,2008-08-22,0.0833333333333333,"2008"
"SEG25","SCH","Ranunculus","Ranunculus repens",28,1,2008-06-17,0.166666666666667,"2008"
"SEG25","SCH","Ranunculus","Ranunculus repens",2,1,2008-06-17,0.166666666666667,"2008"
"SEG25","SCH","Ranunculus","Ranunculus repens",42,1,2008-06-17,0.166666666666667,"2008"
"SEG25","SCH","Trifolium","Trifolium repens",4,1,2008-06-17,0.166666666666667,"2008"
"SEG25","SCH","Cerastium","Cerastium holosteoides",7,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Cerastium","Cerastium holosteoides",1,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Cirsium","Cirsium oleraceum",15,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Potentilla","Potentilla reptans",1,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Potentilla","Potentilla reptans",15,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Potentilla","Potentilla reptans",13,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Trifolium","Trifolium repens",18,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Trifolium","Trifolium repens",14,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Trifolium","Trifolium repens",18,2,2008-07-29,0.166666666666667,"2008"
"SEG25","SCH","Capsella","Capsella bursa-pastoris",10,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Cerastium / Myosoton","Cerastium holosteoides / Myosoton aquaticum",13,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Cerastium / Myosoton","Cerastium holosteoides / Myosoton aquaticum",3,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Cerastium / Myosoton","Cerastium holosteoides / Myosoton aquaticum",1,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Cirsium","Cirsium oleraceum",6,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Lamium","Lamium purpureum",3,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Lamium","Lamium purpureum",6,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Leontodon","Leontodon autumnalis",18,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Leontodon","Leontodon autumnalis",36,3,2008-09-04,0.166666666666667,"2008"
"SEG25","SCH","Leontodon","Leontodon autumnalis",6,3,2008-09-04,0.166666666666667,"2008"
"SEG28","SCH","","",0,1,2008-06-14,0.0833333333333333,"2008"
"SEG28","SCH","","",0,1,2008-06-14,0.0833333333333333,"2008"
"SEG28","SCH","Ranunculus","Ranunculus acris",95,1,2008-06-14,0.0833333333333333,"2008"
"SEG28","SCH","Cirsium","Cirsium arvense",12,2,2008-07-25,0.0833333333333333,"2008"
"SEG28","SCH","Pastinaca","Pastinaca sativa",12,2,2008-07-25,0.0833333333333333,"2008"
"SEG28","SCH","Pastinaca","Pastinaca sativa",6,2,2008-07-25,0.0833333333333333,"2008"
"SEG28","SCH","Persicaria","Persicaria amphibia",9,2,2008-07-25,0.0833333333333333,"2008"
"SEG28","SCH","Ranunculus","Ranunculus acris",14,2,2008-07-25,0.0833333333333333,"2008"
"SEG28","SCH","Trifolium","Trifolium repens",20,2,2008-07-25,0.0833333333333333,"2008"
"SEG28","SCH","Cerastium","Cerastium holosteoides",1,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Cerastium","Cerastium holosteoides",1,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Cirsium","Cirsium oleraceum",18,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Cirsium","Cirsium oleraceum",27,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Cirsium","Cirsium oleraceum",51,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Persicaria","Persicaria amphibia",3,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Persicaria","Persicaria amphibia",42,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Potentilla","Potentilla anserina",1,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Ranunculus","Ranunculus acris",5,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Trifolium","Trifolium repens",6,3,2008-08-22,0.0833333333333333,"2008"
"SEG28","SCH","Galium","",2,2,2008-07-25,0.0833333333333333,"2008"
